regime,task_id,kv_caching,ratio,config_label,n_mc_samples,H_bits,se_bits,varentropy_bits,mean_length,confidence,greedy_length,cache_seq_length,gold,predicted_answer,answers,length,dataset,language,all_classes,_id,answer_prefix,task,max_new_tokens,primary_score,error,correct
sampled,81,compressed,0.75,compressed@0.75,50,56.14915084838867,11.853595841557954,7025.38671875,20.020000457763672,0.1431249571993069,6,272,Man Haron,Jock Palfreeman,['Man Haron'],12479,hotpotqa,en,,77a3188a3b97619e1661cc289bb1a951308223219592696b,Answer:,hotpotqa,52,0.0,1.0,0
sampled,82,full,,full,50,20.43958854675293,1.6866850969315337,142.24533081054688,16.559999465942383,0.4250561343430946,16,1085,Hawaii,"There is no information about a ""1920 Politics"" in the given passages.",['Hawaii'],11314,hotpotqa,en,,a16ac581bde4459861c8681858b07f82363f66142beed4c2,Answer:,hotpotqa,52,0.0,1.0,0
sampled,82,compressed,0.25,compressed@0.25,50,29.294267654418945,5.877816811431775,1727.4365234375,23.600000381469727,0.4229964582801925,30,813,Hawaii,"There is no information about a ""1920 Politics"" being a Republican political strategy to reassert the authority of the white race in the provided passages.",['Hawaii'],11314,hotpotqa,en,,a16ac581bde4459861c8681858b07f82363f66142beed4c2,Answer:,hotpotqa,52,0.0,1.0,0
sampled,82,compressed,0.75,compressed@0.75,50,26.96031951904297,4.243642418555374,900.425048828125,22.21999931335449,0.4312702927480559,21,271,Hawaii,"There is no information about a ""1920 Politics"" being a Republican political strategy in the provided passages.",['Hawaii'],11314,hotpotqa,en,,a16ac581bde4459861c8681858b07f82363f66142beed4c2,Answer:,hotpotqa,52,0.0,1.0,0
sampled,83,full,,full,50,27.820024490356445,6.265683642181933,1962.9395751953125,17.139999389648438,0.324635945766481,12,1082,100 metres,There is no information about Harold Davis in the given passages.,['100 metres'],6297,hotpotqa,en,,81d43196cac0effe1645b207f826a30550efc3126c35371e,Answer:,hotpotqa,52,0.0,1.0,0
sampled,83,compressed,0.25,compressed@0.25,50,32.30838394165039,3.9955437824140407,798.218505859375,24.459999084472656,0.4002945509856476,12,811,100 metres,There is no information about Harold Davis in the provided passages.,['100 metres'],6297,hotpotqa,en,,81d43196cac0effe1645b207f826a30550efc3126c35371e,Answer:,hotpotqa,52,0.0,1.0,0
sampled,83,compressed,0.75,compressed@0.75,50,38.49444961547852,4.913945248998634,1207.3428955078125,24.11999893188477,0.3308030181496437,12,270,100 metres,There is no information about Harold Davis in the provided text.,['100 metres'],6297,hotpotqa,en,,81d43196cac0effe1645b207f826a30550efc3126c35371e,Answer:,hotpotqa,52,0.0,1.0,0
sampled,84,full,,full,50,29.28740119934082,4.355896349525835,948.691650390625,27.61999893188477,0.4795092712825821,22,1081,due to the onset and progression of Alzheimer's disease,There is no information about the CEO of the football team stepping down in 2014 in the given passages.,"[""due to the onset and progression of Alzheimer's disease""]",11891,hotpotqa,en,,3e4cce5082e968aec7f0c008b1acbd111f505d0579d1c9ee,Answer:,hotpotqa,52,0.0833,0.9167,0
sampled,84,compressed,0.25,compressed@0.25,50,28.390037536621094,4.003589545401336,801.4364624023438,31.15999984741211,0.5317775615932633,18,810,due to the onset and progression of Alzheimer's disease,There is no information about the CEO of the football team stepping down in 2014.,"[""due to the onset and progression of Alzheimer's disease""]",11891,hotpotqa,en,,3e4cce5082e968aec7f0c008b1acbd111f505d0579d1c9ee,Answer:,hotpotqa,52,0.09519999999999999,0.9048,0
sampled,84,compressed,0.75,compressed@0.75,50,39.1873779296875,6.506675133204554,2116.841064453125,36.21999740600586,0.4723975595566379,23,270,due to the onset and progression of Alzheimer's disease,"There is no information about the CEO of the football team based in Denver, Colorado stepping down in 2014.","[""due to the onset and progression of Alzheimer's disease""]",11891,hotpotqa,en,,3e4cce5082e968aec7f0c008b1acbd111f505d0579d1c9ee,Answer:,hotpotqa,52,0.08,0.92,0
sampled,85,full,,full,50,1.252216339111328,0.2971796339981615,4.415786743164063,2.0999999046325684,0.6614511307171508,1,1078,yes,Yes,['yes'],3135,hotpotqa,en,,9dc6d234e2406aef691ea02ddc2064f343fc30cbc534c937,Answer:,hotpotqa,52,1.0,0.0,1
sampled,85,compressed,0.25,compressed@0.25,50,1.8445379734039309,0.4326828304459229,9.360721588134766,2.3999998569488525,0.5870040910493886,1,808,yes,Yes,['yes'],3135,hotpotqa,en,,9dc6d234e2406aef691ea02ddc2064f343fc30cbc534c937,Answer:,hotpotqa,52,1.0,0.0,1
sampled,85,compressed,0.75,compressed@0.75,50,7.749226093292236,3.2409444153093707,525.18603515625,6.139999866485596,0.4169398083882805,1,269,yes,Yes,['yes'],3135,hotpotqa,en,,9dc6d234e2406aef691ea02ddc2064f343fc30cbc534c937,Answer:,hotpotqa,52,1.0,0.0,1
sampled,86,full,,full,50,4.801560401916504,3.1581730489059554,498.7028503417969,5.859999656677246,0.5666858332200098,4,1079,Leucippus,Leucippus,['Leucippus'],11424,hotpotqa,en,,7bb5645d62fc946b46910757e007f59e87f52bbf8535da58,Answer:,hotpotqa,52,1.0,0.0,1
sampled,86,compressed,0.25,compressed@0.25,50,3.901755809783936,1.5364990449673397,118.04146575927734,6.460000038146973,0.6579332067766505,4,809,Leucippus,Leucippus,['Leucippus'],11424,hotpotqa,en,,7bb5645d62fc946b46910757e007f59e87f52bbf8535da58,Answer:,hotpotqa,52,1.0,0.0,1
sampled,86,compressed,0.75,compressed@0.75,50,5.576954364776611,2.015208668848937,203.0532989501953,7.5,0.5972496807614457,4,269,Leucippus,Leucippus,['Leucippus'],11424,hotpotqa,en,,7bb5645d62fc946b46910757e007f59e87f52bbf8535da58,Answer:,hotpotqa,52,1.0,0.0,1
sampled,87,full,,full,50,14.00698184967041,1.3088500215480192,85.6544189453125,14.579999923706056,0.513808139045876,15,1078,"Hollywood, Florida",No information is available about the Primetime Race Group in the given passages.,"['Hollywood, Florida']",11061,hotpotqa,en,,21849142d27a4c8410bf8e8042f016054a0a0493e0e8b6e6,Answer:,hotpotqa,52,0.0,1.0,0
sampled,87,compressed,0.25,compressed@0.25,50,20.955883026123047,3.906023899706468,762.8511352539062,17.68000030517578,0.4397369033345534,18,808,"Hollywood, Florida",No city in the provided text is mentioned as being home to the Primetime Race Group.,"['Hollywood, Florida']",11061,hotpotqa,en,,21849142d27a4c8410bf8e8042f016054a0a0493e0e8b6e6,Answer:,hotpotqa,52,0.0,1.0,0
sampled,87,compressed,0.75,compressed@0.75,50,15.731053352355955,1.2967344497445483,84.07601165771484,17.940000534057617,0.5445474662910789,15,269,"Hollywood, Florida",No city in the provided text is home to the Primetime Race Group.,"['Hollywood, Florida']",11061,hotpotqa,en,,21849142d27a4c8410bf8e8042f016054a0a0493e0e8b6e6,Answer:,hotpotqa,52,0.0,1.0,0
sampled,88,full,,full,50,26.787960052490234,4.178340904574895,872.9266357421875,15.619999885559082,0.3046071573514451,7,1079,building,They are both skyscrapers.,['building'],10681,hotpotqa,en,,73d978e7e37a9c7475daa9151f9ead2bd3042e72988cafdd,Answer:,hotpotqa,52,0.0,1.0,0
sampled,88,compressed,0.25,compressed@0.25,50,36.140621185302734,7.754794383960157,3006.841796875,17.85999870300293,0.245952023447305,7,809,building,They are both skyscrapers.,['building'],10681,hotpotqa,en,,73d978e7e37a9c7475daa9151f9ead2bd3042e72988cafdd,Answer:,hotpotqa,52,0.0,1.0,0
sampled,88,compressed,0.75,compressed@0.75,50,35.88539123535156,8.932061828918618,3989.08642578125,13.699999809265137,0.1627385936254418,7,269,building,They are both skyscrapers.,['building'],10681,hotpotqa,en,,73d978e7e37a9c7475daa9151f9ead2bd3042e72988cafdd,Answer:,hotpotqa,52,0.0,1.0,0
sampled,89,full,,full,50,0.3307816684246063,0.2561246332675138,3.279991388320923,3.0999999046325684,0.9287075267208652,2,1082,1895,1895,['1895'],7370,hotpotqa,en,,f5ca9a0360773900f848072d3d7c63034922bdd0e6925e64,Answer:,hotpotqa,52,1.0,0.0,1
sampled,89,compressed,0.25,compressed@0.25,50,0.3580560088157654,0.160374621871776,1.2860009670257568,3.0,0.920601052283784,2,811,1895,1895,['1895'],7370,hotpotqa,en,,f5ca9a0360773900f848072d3d7c63034922bdd0e6925e64,Answer:,hotpotqa,52,1.0,0.0,1
sampled,89,compressed,0.75,compressed@0.75,50,4.012928485870361,3.747529133892757,702.19873046875,4.199999809265137,0.5156774235846033,2,270,1895,1895,['1895'],7370,hotpotqa,en,,f5ca9a0360773900f848072d3d7c63034922bdd0e6925e64,Answer:,hotpotqa,52,1.0,0.0,1
sampled,90,full,,full,50,15.51542854309082,5.938208428131965,1763.115966796875,8.979999542236328,0.3019170004738727,4,1081,Pac-12 Conference,Big 12 Conference,['Pac-12 Conference'],7697,hotpotqa,en,,e7875d33cdf7138818681e7bb2a13310bba28ea94550d64f,Answer:,hotpotqa,52,0.4,0.6,0
sampled,90,compressed,0.25,compressed@0.25,50,13.62600803375244,4.962714494734711,1231.4267578125,9.960000038146973,0.3874083369031029,4,810,Pac-12 Conference,Big 12 Conference,['Pac-12 Conference'],7697,hotpotqa,en,,e7875d33cdf7138818681e7bb2a13310bba28ea94550d64f,Answer:,hotpotqa,52,0.4,0.6,0
sampled,90,compressed,0.75,compressed@0.75,50,17.495168685913086,5.253025077128178,1379.713623046875,9.479999542236328,0.2782624179501276,4,270,Pac-12 Conference,Big 12 Conference,['Pac-12 Conference'],7697,hotpotqa,en,,e7875d33cdf7138818681e7bb2a13310bba28ea94550d64f,Answer:,hotpotqa,52,0.4,0.6,0
sampled,91,full,,full,50,24.749929428100582,2.5706516920948883,330.4125061035156,18.899999618530277,0.4034550615586409,21,1080,7pm,"There is no information about the show's host being Gordon Burns, or the show's time on Monday.",['7pm'],12308,hotpotqa,en,,561c378ca284bab34f735f05e21dae8653ca251f6480d6e4,Answer:,hotpotqa,52,0.0,1.0,0
sampled,91,compressed,0.25,compressed@0.25,50,39.38177108764648,5.403176962589926,1459.716064453125,23.979999542236328,0.3203507498169833,16,810,7pm,There is no information about a show hosted by Gordon Burns in the provided passages.,['7pm'],12308,hotpotqa,en,,561c378ca284bab34f735f05e21dae8653ca251f6480d6e4,Answer:,hotpotqa,52,0.0,1.0,0
sampled,91,compressed,0.75,compressed@0.75,50,51.93189239501953,7.38128869856494,2724.171142578125,30.959999084472656,0.3126484436098647,16,270,7pm,There is no information about a show hosted by Gordon Burns that matches the question.,['7pm'],12308,hotpotqa,en,,561c378ca284bab34f735f05e21dae8653ca251f6480d6e4,Answer:,hotpotqa,52,0.0,1.0,0
sampled,92,full,,full,50,0.3348729014396667,0.1497129873346336,1.1206989288330078,2.059999942779541,0.8934385027995047,1,1072,no,No,['no'],11675,hotpotqa,en,,4aee23759e842807b156492356b920a11236c7ea3da20732,Answer:,hotpotqa,52,1.0,0.0,1
sampled,92,compressed,0.25,compressed@0.25,50,3.6635234355926514,2.252531060651377,253.6948089599609,4.339999675750732,0.5570466709193503,1,804,no,No,['no'],11675,hotpotqa,en,,4aee23759e842807b156492356b920a11236c7ea3da20732,Answer:,hotpotqa,52,1.0,0.0,1
sampled,92,compressed,0.75,compressed@0.75,50,0.7291284203529358,0.1052331681100899,0.5537009835243225,2.180000066757202,0.7930795187044904,1,268,no,No,['no'],11675,hotpotqa,en,,4aee23759e842807b156492356b920a11236c7ea3da20732,Answer:,hotpotqa,52,1.0,0.0,1
sampled,93,full,,full,50,5.809805393218994,1.210178063271773,73.22654724121094,3.4600000381469727,0.3122699192198415,1,1077,poet,Writer,['poet'],11567,hotpotqa,en,,3df75e9b85781f83af8d3011cedb0c5fc6725f3489e48e54,Answer:,hotpotqa,52,0.0,1.0,0
sampled,93,compressed,0.25,compressed@0.25,50,11.885380744934082,2.4527996649317005,300.8113098144531,7.919999599456787,0.3533869165323147,1,807,poet,Writer,['poet'],11567,hotpotqa,en,,3df75e9b85781f83af8d3011cedb0c5fc6725f3489e48e54,Answer:,hotpotqa,52,0.0,1.0,0
sampled,93,compressed,0.75,compressed@0.75,50,10.65142822265625,2.874553824923585,413.1529846191406,6.039999961853027,0.2945365318697026,1,269,poet,Writer,['poet'],11567,hotpotqa,en,,3df75e9b85781f83af8d3011cedb0c5fc6725f3489e48e54,Answer:,hotpotqa,52,0.0,1.0,0
sampled,94,full,,full,50,0.0750531107187271,1.1640588602926756e-06,6.775165151129414e-11,2.0,0.9743239568076232,1,1075,no,No,['no'],7865,hotpotqa,en,,6d8f9be94b67277442c42aa9b437edaf901efec0d0959bda,Answer:,hotpotqa,52,1.0,0.0,1
sampled,94,compressed,0.25,compressed@0.25,50,1.5999726057052612,0.7926823922991069,31.41726875305176,2.700000047683716,0.6631547906702747,1,806,no,No,['no'],7865,hotpotqa,en,,6d8f9be94b67277442c42aa9b437edaf901efec0d0959bda,Answer:,hotpotqa,52,1.0,0.0,1
sampled,94,compressed,0.75,compressed@0.75,50,2.08280086517334,1.1235796969726797,63.12156677246094,3.419999837875366,0.6556482205891232,1,268,no,No,['no'],7865,hotpotqa,en,,6d8f9be94b67277442c42aa9b437edaf901efec0d0959bda,Answer:,hotpotqa,52,1.0,0.0,1
sampled,95,full,,full,50,2.6364049911499023,1.0418026603935724,54.26763916015625,4.319999694824219,0.6550700169822097,3,1078,"43,000 marchers","17,000","['43,000 marchers']",11812,hotpotqa,en,,b7af427ee230063a2aabb35691c7a81670c0b7e85ac3b7b2,Answer:,hotpotqa,52,0.0,1.0,0
sampled,95,compressed,0.25,compressed@0.25,50,4.046126365661621,1.6593727930776283,137.6759033203125,5.87999963760376,0.6206635066155032,3,808,"43,000 marchers","17,000","['43,000 marchers']",11812,hotpotqa,en,,b7af427ee230063a2aabb35691c7a81670c0b7e85ac3b7b2,Answer:,hotpotqa,52,0.0,1.0,0
sampled,95,compressed,0.75,compressed@0.75,50,7.493300437927246,3.663167701241901,670.9398803710938,6.079999923706055,0.4255938625785803,3,269,"43,000 marchers","17,000","['43,000 marchers']",11812,hotpotqa,en,,b7af427ee230063a2aabb35691c7a81670c0b7e85ac3b7b2,Answer:,hotpotqa,52,0.0,1.0,0
sampled,96,full,,full,50,56.20606231689453,10.693105255256771,5717.125,21.71999931335449,0.1663442403607411,3,1090,"Indianapolis, Indiana",SkyWest Airlines,"['Indianapolis, Indiana']",12038,hotpotqa,en,,666b2401378aceb59c9a4d6cc75b006f7c6af8a00c7d6f19,Answer:,hotpotqa,52,0.0,1.0,0
sampled,96,compressed,0.25,compressed@0.25,50,54.47907257080078,9.810835348448927,4812.62451171875,25.0,0.2208038283408234,3,817,"Indianapolis, Indiana",SkyWest Airlines,"['Indianapolis, Indiana']",12038,hotpotqa,en,,666b2401378aceb59c9a4d6cc75b006f7c6af8a00c7d6f19,Answer:,hotpotqa,52,0.0,1.0,0
sampled,96,compressed,0.75,compressed@0.75,50,79.58134460449219,22.818497499287723,26034.19140625,25.299999237060547,0.1130076391119805,3,272,"Indianapolis, Indiana",SkyWest Airlines,"['Indianapolis, Indiana']",12038,hotpotqa,en,,666b2401378aceb59c9a4d6cc75b006f7c6af8a00c7d6f19,Answer:,hotpotqa,52,0.0,1.0,0
sampled,97,full,,full,50,1.096334457397461,0.024954315256289,0.0311358924955129,3.0,0.7762295064993057,2,1081,1909,2006,['1909'],9588,hotpotqa,en,,a2bb6c8de2a57c51b35e9d5c005cf46e1c0457f4086ef77d,Answer:,hotpotqa,52,0.0,1.0,0
sampled,97,compressed,0.25,compressed@0.25,50,1.4409266710281372,0.3771843551845973,7.113401889801025,3.0,0.7168241302364127,2,810,1909,2006,['1909'],9588,hotpotqa,en,,a2bb6c8de2a57c51b35e9d5c005cf46e1c0457f4086ef77d,Answer:,hotpotqa,52,0.0,1.0,0
sampled,97,compressed,0.75,compressed@0.75,50,14.586421966552734,5.72353326257588,1637.941650390625,7.119999885559082,0.2417093506779641,2,270,1909,2001,['1909'],9588,hotpotqa,en,,a2bb6c8de2a57c51b35e9d5c005cf46e1c0457f4086ef77d,Answer:,hotpotqa,52,0.0,1.0,0
sampled,98,full,,full,50,28.726791381835938,11.696854545133064,6840.8203125,7.159999847412109,0.0619770631066323,4,1083,Bill McCutcheon,J.C. West,['Bill McCutcheon'],6509,hotpotqa,en,,9fe92e20febe504670266d638939a94fc57c3cf8fe9cf948,Answer:,hotpotqa,52,0.0,1.0,0
sampled,98,compressed,0.25,compressed@0.25,50,29.910001754760746,8.764617533458747,3840.926025390625,9.519999504089355,0.1132978917403699,4,812,Bill McCutcheon,J.C. West,['Bill McCutcheon'],6509,hotpotqa,en,,9fe92e20febe504670266d638939a94fc57c3cf8fe9cf948,Answer:,hotpotqa,52,0.0,1.0,0
sampled,98,compressed,0.75,compressed@0.75,50,27.157123565673828,6.584596356625628,2167.845458984375,9.84000015258789,0.1476373603971806,4,270,Bill McCutcheon,J.C. West,['Bill McCutcheon'],6509,hotpotqa,en,,9fe92e20febe504670266d638939a94fc57c3cf8fe9cf948,Answer:,hotpotqa,52,0.0,1.0,0
sampled,99,full,,full,50,1.311127781867981,0.1276730824909339,0.8150207996368408,5.779999732971191,0.854505256803577,5,1090,Lord Gort,Field Marshal Lord Gort,['Lord Gort'],12402,hotpotqa,en,,203709148e7052e14bf493f95037458b606b42f2fff54c79,Answer:,hotpotqa,52,0.6667000000000001,0.33329999999999993,1
sampled,99,compressed,0.25,compressed@0.25,50,59.45548248291016,11.317346596458686,6404.11669921875,25.61999893188477,0.2001749197992741,5,817,Lord Gort,Field Marshal Lord Gort,['Lord Gort'],12402,hotpotqa,en,,203709148e7052e14bf493f95037458b606b42f2fff54c79,Answer:,hotpotqa,52,0.6667000000000001,0.33329999999999993,1
sampled,99,compressed,0.75,compressed@0.75,50,92.21894073486328,16.70554326507372,13953.7587890625,37.87999725341797,0.1849872425647625,5,272,Lord Gort,Field Marshal Lord Gort,['Lord Gort'],12402,hotpotqa,en,,203709148e7052e14bf493f95037458b606b42f2fff54c79,Answer:,hotpotqa,52,0.6667000000000001,0.33329999999999993,1
sampled,100,full,,full,50,1.74136221408844,0.1383540376810902,0.957091987133026,4.21999979019165,0.7512447474393257,4,1078,Polk County,Polk County.,['Polk County'],10843,hotpotqa,en,,2bfda75e23447ca7e3213d01331c31816f30190a2ff6df71,Answer:,hotpotqa,52,1.0,0.0,1
sampled,100,compressed,0.25,compressed@0.25,50,1.2715651988983154,0.1156472365158425,0.668714165687561,4.559999942779541,0.8242466242805289,4,808,Polk County,Polk County.,['Polk County'],10843,hotpotqa,en,,2bfda75e23447ca7e3213d01331c31816f30190a2ff6df71,Answer:,hotpotqa,52,1.0,0.0,1
sampled,100,compressed,0.75,compressed@0.75,50,16.27330207824707,5.580265476925694,1556.9681396484375,9.15999984741211,0.2918782478057796,3,269,Polk County,Polk County,['Polk County'],10843,hotpotqa,en,,2bfda75e23447ca7e3213d01331c31816f30190a2ff6df71,Answer:,hotpotqa,52,1.0,0.0,1
sampled,101,full,,full,50,1.0829854011535645,0.1277730060921141,0.8162970542907715,3.4600000381469727,0.8049652680764969,2,1083,King James II of England,James II,['King James II of England'],10994,hotpotqa,en,,f1ea70c4e2c13d2fda1feda75a72a345c0e91f083220e95a,Answer:,hotpotqa,52,0.5714,0.4286,1
sampled,101,compressed,0.25,compressed@0.25,50,2.183504819869995,0.3294009296554667,5.425248622894287,3.859999895095825,0.6756393028786681,2,812,King James II of England,James II,['King James II of England'],10994,hotpotqa,en,,f1ea70c4e2c13d2fda1feda75a72a345c0e91f083220e95a,Answer:,hotpotqa,52,0.5714,0.4286,1
sampled,101,compressed,0.75,compressed@0.75,50,3.2104177474975586,0.9789958355730304,47.9216423034668,4.71999979019165,0.6240903097737422,2,270,King James II of England,James II,['King James II of England'],10994,hotpotqa,en,,f1ea70c4e2c13d2fda1feda75a72a345c0e91f083220e95a,Answer:,hotpotqa,52,0.5714,0.4286,1
sampled,102,full,,full,50,43.01519393920898,8.394701930849749,3523.551025390625,25.439998626708984,0.3097446106393314,37,1100,Tommy,"There is no information about The Who's fourth studio album reaching No.4 on the UK charts and No. 19 on the U.S. ""Billboard"" Hot 100.",['Tommy'],8209,hotpotqa,en,,60ec93a22fbcb65eeadd9f1d2b3c8e4ed44d3a2c4285b168,Answer:,hotpotqa,52,0.0,1.0,0
sampled,102,compressed,0.25,compressed@0.25,50,32.98868942260742,4.747192066846596,1126.7916259765625,30.479999542236328,0.4722733056627765,37,825,Tommy,"There is no information about The Who's fourth studio album reaching No.4 on the UK charts and No. 19 on the U.S. ""Billboard"" Hot 100.",['Tommy'],8209,hotpotqa,en,,60ec93a22fbcb65eeadd9f1d2b3c8e4ed44d3a2c4285b168,Answer:,hotpotqa,52,0.0,1.0,0
sampled,102,compressed,0.75,compressed@0.75,50,44.811180114746094,5.462784469495044,1492.1007080078125,34.97999954223633,0.4114954884551191,37,275,Tommy,"There is no information about The Who's fourth studio album reaching No.4 on the UK charts and No. 19 on the U.S. ""Billboard"" Hot 100.",['Tommy'],8209,hotpotqa,en,,60ec93a22fbcb65eeadd9f1d2b3c8e4ed44d3a2c4285b168,Answer:,hotpotqa,52,0.0,1.0,0
sampled,103,full,,full,50,0.1846623420715332,0.1228693526203309,0.7548438906669617,3.0,0.9582313277384656,2,1085,2006,2006,['2006'],6055,hotpotqa,en,,bcd98af30c2eb7ce1233459715d27f428b111d12fea529b4,Answer:,hotpotqa,52,1.0,0.0,1
sampled,103,compressed,0.25,compressed@0.25,50,0.1938609629869461,0.1516706415151582,1.1501991748809814,3.0199999809265137,0.956480610159841,2,813,2006,2007,['2006'],6055,hotpotqa,en,,bcd98af30c2eb7ce1233459715d27f428b111d12fea529b4,Answer:,hotpotqa,52,0.0,1.0,0
sampled,103,compressed,0.75,compressed@0.75,50,17.460765838623047,10.213415561009697,5215.69287109375,6.299999713897705,0.146446917646247,2,271,2006,2000,['2006'],6055,hotpotqa,en,,bcd98af30c2eb7ce1233459715d27f428b111d12fea529b4,Answer:,hotpotqa,52,0.0,1.0,0
sampled,104,full,,full,50,27.127216339111328,2.8707632675442345,412.0640869140625,20.0,0.3905662465335495,25,1082,West African descendants,No information is available about Migene González-Wippler or the religion she is an expert on in the given passages.,['West African descendants'],11592,hotpotqa,en,,4636487a1855382398fe1e54284cb7dd3d7b8d178ac4a476,Answer:,hotpotqa,52,0.0,1.0,0
sampled,104,compressed,0.25,compressed@0.25,50,22.044931411743164,3.274718760288336,536.1891479492188,18.13999938964844,0.430693547691184,27,811,West African descendants,No information is available about Migene González-Wippler being an expert on a religion that developed among the Ovambo people.,['West African descendants'],11592,hotpotqa,en,,4636487a1855382398fe1e54284cb7dd3d7b8d178ac4a476,Answer:,hotpotqa,52,0.0,1.0,0
sampled,104,compressed,0.75,compressed@0.75,50,37.56026077270508,4.748331326963716,1127.33251953125,27.939998626708984,0.3938399489644015,27,270,West African descendants,No information is available about Migene González-Wippler being an expert on a religion that developed among the Ovambo people.,['West African descendants'],11592,hotpotqa,en,,4636487a1855382398fe1e54284cb7dd3d7b8d178ac4a476,Answer:,hotpotqa,52,0.0,1.0,0
sampled,105,full,,full,50,1.3986685276031494,0.3644127204961086,6.63983154296875,2.5999999046325684,0.6887491532270501,1,1073,American,American,['American'],11463,hotpotqa,en,,a93aa642fb8802a99b36cd62febe1c4e995096a9320b00c5,Answer:,hotpotqa,52,1.0,0.0,1
sampled,105,compressed,0.25,compressed@0.25,50,0.9899461269378662,0.3321301553058327,5.515522003173828,2.259999990463257,0.7381422306562426,1,804,American,American,['American'],11463,hotpotqa,en,,a93aa642fb8802a99b36cd62febe1c4e995096a9320b00c5,Answer:,hotpotqa,52,1.0,0.0,1
sampled,105,compressed,0.75,compressed@0.75,50,0.6749275922775269,0.1532175446162774,1.1737807989120483,2.1599998474121094,0.8052638638632604,1,268,American,American,['American'],11463,hotpotqa,en,,a93aa642fb8802a99b36cd62febe1c4e995096a9320b00c5,Answer:,hotpotqa,52,1.0,0.0,1
sampled,106,full,,full,50,25.44687271118164,4.548644951899137,1034.508544921875,14.460000038146973,0.2952867667925604,24,1095,Michael Swango,I couldn't find any information about Fredric Rieders or the case you are referring to in the given passages.,['Michael Swango'],12353,hotpotqa,en,,9336554e511e88766228ffa1acd1c6f82c9a41046514c253,Answer:,hotpotqa,52,0.0,1.0,0
sampled,106,compressed,0.25,compressed@0.25,50,28.89034080505371,4.093690660352373,837.9151611328125,19.459999084472656,0.3573472649546814,54,821,Michael Swango,"I couldn't find any information about Fredric Rieders testifying against someone who killed as many as 60 patients and received three consecutive life terms to be served in Florence, Colorado. The text provided does not mention Fredric Rieders or this specific case.",['Michael Swango'],12353,hotpotqa,en,,9336554e511e88766228ffa1acd1c6f82c9a41046514c253,Answer:,hotpotqa,52,0.0,1.0,0
sampled,106,compressed,0.75,compressed@0.75,50,26.85532569885254,3.690742251789012,681.0789184570312,16.619998931884766,0.3262740123634506,64,273,Michael Swango,"I couldn't find any information about Fredric Rieders testifying against someone who killed as many as 60 patients and received three consecutive life terms to be served in Florence, Colorado. It's possible that this is a fictional or non-existent event. If you could provide more context or clarify the question, I'll",['Michael Swango'],12353,hotpotqa,en,,9336554e511e88766228ffa1acd1c6f82c9a41046514c253,Answer:,hotpotqa,52,0.0,1.0,0
sampled,107,full,,full,50,3.4338860511779785,1.2430018949854824,77.252685546875,5.779999732971191,0.6624585247687002,4,1077,Juan Rulfo,Juan Rulfo,['Juan Rulfo'],10626,hotpotqa,en,,fbd2e6218ec7c8fc1a90b05bf6858a15d376704a278fa79f,Answer:,hotpotqa,52,1.0,0.0,1
sampled,107,compressed,0.25,compressed@0.25,50,3.6020262241363525,1.6188941213895154,131.04090881347656,5.920000076293945,0.6559008412136743,4,807,Juan Rulfo,Juan Rulfo,['Juan Rulfo'],10626,hotpotqa,en,,fbd2e6218ec7c8fc1a90b05bf6858a15d376704a278fa79f,Answer:,hotpotqa,52,1.0,0.0,1
sampled,107,compressed,0.75,compressed@0.75,50,6.889303207397461,3.5127154626976265,616.95849609375,7.559999942779541,0.531711840060606,4,269,Juan Rulfo,Juan Rulfo,['Juan Rulfo'],10626,hotpotqa,en,,fbd2e6218ec7c8fc1a90b05bf6858a15d376704a278fa79f,Answer:,hotpotqa,52,1.0,0.0,1
sampled,108,full,,full,50,27.655858993530277,8.498296589427495,3611.05224609375,16.85999870300293,0.3207844436651812,13,1074,American,There is no information about Doravirine in the given passages.,['American'],11201,hotpotqa,en,,0aaabfd136117761896b5931d7b468ff8c61909e00140470,Answer:,hotpotqa,52,0.0,1.0,0
sampled,108,compressed,0.25,compressed@0.25,50,32.01921081542969,6.271439594689863,1966.5477294921875,24.959999084472656,0.4109910844601155,13,805,American,There is no information about Doravirine in the provided text.,['American'],11201,hotpotqa,en,,0aaabfd136117761896b5931d7b468ff8c61909e00140470,Answer:,hotpotqa,52,0.0,1.0,0
sampled,108,compressed,0.75,compressed@0.75,50,25.43399810791016,6.804730733215129,2315.218017578125,18.76000022888184,0.3907297968599662,17,268,American,There is no information about the company that created Doravirine in the provided text.,['American'],11201,hotpotqa,en,,0aaabfd136117761896b5931d7b468ff8c61909e00140470,Answer:,hotpotqa,52,0.0,1.0,0
sampled,109,full,,full,50,8.126640319824219,3.705344304651813,686.4788208007812,6.059999942779541,0.3947387972615475,2,1073,1961,1985,['1961'],8030,hotpotqa,en,,d18fde9d0b8da2a2febb67a679847ee4ee3259e85a9565f4,Answer:,hotpotqa,52,0.0,1.0,0
sampled,109,compressed,0.25,compressed@0.25,50,9.431982040405272,3.5901396606821754,644.4551391601562,7.119999885559082,0.3992276079060817,2,804,1961,1983,['1961'],8030,hotpotqa,en,,d18fde9d0b8da2a2febb67a679847ee4ee3259e85a9565f4,Answer:,hotpotqa,52,0.0,1.0,0
