regime,task_id,kv_caching,ratio,config_label,n_mc_samples,H_seq,H_seq_se,varentropy_seq,mean_length,confidence,greedy_length,cache_seq_length,kl_seq,kl_seq_se,n_kl_samples,gold,predicted_answer,answers,length,dataset,language,all_classes,_id,answer_prefix,task,max_new_tokens,primary_score,error
sampled,129,compressed,0.5,compressed@0.5,50,10.49161434173584,3.837279233267042,736.235595703125,11.15999984741211,0.5211935635248108,5,3581,0.7348344922065735,0.334916305905012,50,Element and substance,Type: Definition of something,['Element and substance'],5401,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",1e8f992d97411a7f0a833383900a0bf3ab7e8adeade4ff83,Type:,trec,84,0.0,1.0
sampled,129,compressed,0.75,compressed@0.75,50,45.32992935180664,7.72235840504295,2981.740966796875,26.71999931335449,0.308538100500657,5,1790,2.013620615005493,0.4275860812427816,50,Element and substance,Type: Definition of something,['Element and substance'],5401,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",1e8f992d97411a7f0a833383900a0bf3ab7e8adeade4ff83,Type:,trec,84,0.0,1.0
sampled,129,compressed,0.95,compressed@0.95,50,24.659826278686523,4.689696100145376,1099.6624755859375,21.479999542236328,0.4512389057708852,5,358,2.8724029064178467,0.8140056568295985,50,Element and substance,Type: Description of something,['Element and substance'],5401,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",1e8f992d97411a7f0a833383900a0bf3ab7e8adeade4ff83,Type:,trec,84,0.0,1.0
sampled,131,full,,full,50,19.749099731445312,4.718622204395315,1113.269775390625,14.539999961853027,0.3900524496365918,4,3227,,,0,Country,Type: Other location,['Country'],2427,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",246234b8bd50080971f652b2b0e5735f3762aa514eb2e032,Type:,trec,84,0.0,1.0
sampled,131,compressed,0.25,compressed@0.25,50,13.44386100769043,3.652131260530025,666.9031372070312,11.479999542236328,0.4440924403461675,3,2420,6.104277610778809,0.8134355059792358,50,Country,Type: Country,['Country'],2427,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",246234b8bd50080971f652b2b0e5735f3762aa514eb2e032,Type:,trec,84,1.0,0.0
sampled,131,compressed,0.5,compressed@0.5,50,10.395675659179688,3.3367384138088347,556.691162109375,11.059999465942385,0.5212565252797875,3,1613,10.776041984558104,1.3539052356819627,50,Country,Type: Country,['Country'],2427,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",246234b8bd50080971f652b2b0e5735f3762aa514eb2e032,Type:,trec,84,1.0,0.0
sampled,131,compressed,0.75,compressed@0.75,50,16.33951187133789,4.723001757936233,1115.3372802734375,12.960000038146973,0.4173226690606176,3,806,13.4703369140625,1.6103927682910348,50,Country,Type: Country,['Country'],2427,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",246234b8bd50080971f652b2b0e5735f3762aa514eb2e032,Type:,trec,84,1.0,0.0
sampled,131,compressed,0.95,compressed@0.95,50,48.86708831787109,5.455286104722189,1488.00732421875,29.34000015258789,0.3152252642330409,9,161,24.42690086364746,2.5249018583959355,50,Country,"Type: Country of origin

Answer: France",['Country'],2427,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",246234b8bd50080971f652b2b0e5735f3762aa514eb2e032,Type:,trec,84,1.0,0.0
sampled,132,full,,full,50,18.81026840209961,6.886156430885447,2370.95751953125,10.039999961853027,0.2729043466703491,4,4297,,,0,City,Type: Other location,['City'],3220,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",fd0b5fd5f649813292b08b654fce776e997b34c82f845c65,Type:,trec,84,0.0,1.0
sampled,132,compressed,0.25,compressed@0.25,50,16.55504608154297,4.515672307278147,1019.5648193359376,11.9399995803833,0.3824863520019155,3,3222,4.030299186706543,1.001070403375631,50,City,Type: City,['City'],3220,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",fd0b5fd5f649813292b08b654fce776e997b34c82f845c65,Type:,trec,84,1.0,0.0
sampled,132,compressed,0.5,compressed@0.5,50,29.190507888793945,4.983687256627867,1241.85693359375,16.979999542236328,0.3037357785465024,4,2148,5.125180721282959,1.1772105748543156,50,City,Type: Other location,['City'],3220,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",fd0b5fd5f649813292b08b654fce776e997b34c82f845c65,Type:,trec,84,0.0,1.0
sampled,132,compressed,0.75,compressed@0.75,50,32.181636810302734,5.090039868151821,1295.42529296875,20.739999771118164,0.341114959373653,12,1074,8.367920875549316,1.6821800183862048,50,City,"Type: Equivalent term 

Answer: Ulaanbaatar",['City'],3220,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",fd0b5fd5f649813292b08b654fce776e997b34c82f845c65,Type:,trec,84,0.0,1.0
sampled,132,compressed,0.95,compressed@0.95,50,52.484519958496094,5.822657665117902,1695.1671142578125,35.540000915527344,0.3592915278476765,12,214,30.854496002197266,3.130173354543193,50,City,"Type: Geographic question

Answer: Ulaanbaatar",['City'],3220,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",fd0b5fd5f649813292b08b654fce776e997b34c82f845c65,Type:,trec,84,0.0,1.0
sampled,133,full,,full,50,16.968008041381836,5.339850322325875,1425.7000732421875,15.460000038146973,0.4673118205937817,7,3713,,,0,Group or organization of person,Type: Group or organization of person,['Group or organization of person'],2796,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",d33c805c80d525273ff55f3c2406efc9e81552492ce30f1f,Type:,trec,84,1.0,0.0
sampled,133,compressed,0.25,compressed@0.25,50,39.27329635620117,6.879327828152072,2366.257568359375,29.84000015258789,0.4016110219211954,7,2784,4.470975399017334,0.9503091810946854,50,Group or organization of person,Type: Group or organization of person,['Group or organization of person'],2796,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",d33c805c80d525273ff55f3c2406efc9e81552492ce30f1f,Type:,trec,84,1.0,0.0
sampled,133,compressed,0.5,compressed@0.5,50,46.17888641357422,6.009138548390276,1805.4873046875,32.7599983215332,0.3764129078452007,4,1856,10.843878746032717,1.3313871357806737,50,Group or organization of person,Type: Other entity,['Group or organization of person'],2796,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",d33c805c80d525273ff55f3c2406efc9e81552492ce30f1f,Type:,trec,84,0.0,1.0
sampled,133,compressed,0.75,compressed@0.75,50,50.455604553222656,7.953675693115102,3163.0478515625,32.68000030517578,0.3429501667566292,4,928,18.183740615844727,1.8212366048913289,50,Group or organization of person,Type: Other entity,['Group or organization of person'],2796,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",d33c805c80d525273ff55f3c2406efc9e81552492ce30f1f,Type:,trec,84,0.0,1.0
sampled,133,compressed,0.95,compressed@0.95,50,55.91743850708008,5.990074798677392,1794.0498046875,38.89999771118164,0.3692151419504431,10,185,55.89432144165039,2.7386113388777327,50,Group or organization of person,"Type: Invention, book and other creative piece",['Group or organization of person'],2796,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",d33c805c80d525273ff55f3c2406efc9e81552492ce30f1f,Type:,trec,84,0.0,1.0
sampled,134,full,,full,50,9.892754554748535,3.822312391927742,730.5036010742188,8.559999465942383,0.4488496885704735,3,7860,,,0,Date,Type: Date,['Date'],5946,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",d81973d8c9154fb49d94dad8fce08c940cb9697c531c9030,Type:,trec,84,1.0,0.0
sampled,134,compressed,0.25,compressed@0.25,50,13.408002853393556,4.876111401756911,1188.8231201171875,10.420000076293944,0.4098714749452832,3,5895,2.185187339782715,0.8852280455492546,50,Date,Type: Date,['Date'],5946,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",d81973d8c9154fb49d94dad8fce08c940cb9697c531c9030,Type:,trec,84,1.0,0.0
sampled,134,compressed,0.5,compressed@0.5,50,10.44708251953125,3.574960561681503,639.0171508789062,9.81999969482422,0.4783512500791076,3,3930,2.638168334960937,0.982479690458325,50,Date,Type: Date,['Date'],5946,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",d81973d8c9154fb49d94dad8fce08c940cb9697c531c9030,Type:,trec,84,1.0,0.0
sampled,134,compressed,0.75,compressed@0.75,50,15.462133407592772,4.128668763865509,852.2952880859375,14.479999542236328,0.4770369987939409,3,1965,3.24417781829834,1.1235981323682962,50,Date,Type: Date,['Date'],5946,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",d81973d8c9154fb49d94dad8fce08c940cb9697c531c9030,Type:,trec,84,1.0,0.0
sampled,134,compressed,0.95,compressed@0.95,50,45.615966796875,6.016106920631377,1809.6771240234373,30.81999969482422,0.3584697256168623,4,393,7.6148271560668945,1.1537242789826616,50,Date,Type: Historical Date,['Date'],5946,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",d81973d8c9154fb49d94dad8fce08c940cb9697c531c9030,Type:,trec,84,1.0,0.0
sampled,135,full,,full,50,6.765660285949707,2.415431701111496,291.71551513671875,8.739999771118164,0.5847520705148872,5,8811,,,0,Definition of something,Type: Definition of something,['Definition of something'],6674,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",523cf34b2fc652ae207acd377a178f1bc791acf15306551b,Type:,trec,84,1.0,0.0
sampled,135,compressed,0.25,compressed@0.25,50,16.567842483520508,3.823744304711352,731.051025390625,15.239999771118164,0.4706972106636122,5,6608,3.969794273376465,0.5000307836593,50,Definition of something,Type: Disease and medicine,['Definition of something'],6674,trec,en,"['Food', 'Date', 'Order, rank', 'Speed', 'Disease and medicine', 'Word with a special property', 'Abbreviation', 'Language', 'Letter like a-z', 'Other entity', 'Animal', 'Expression abbreviated', 'Price', 'Techniques and method', 'Musical instrument', 'Mountain', 'Currency name', 'Event', 'Product', 'State', 'Individual', 'Organ of body', 'Reason', 'Manner of an action', 'City', 'Religion', 'Invention, book and other creative piece', 'Distance, linear measure', 'Temperature', 'Postcode or other code', 'Size, area and volume', 'Sport', 'Country', 'Other location', 'Lasting time of somethin', 'Equivalent term', 'Description of something', 'Weight', 'Vehicle', 'Color', 'Other number', 'Definition of something', 'Element and substance', 'Description of a person', 'Symbols and sign', 'Number of something', 'Plant', 'Percent, fraction', 'Group or organization of person', 'Title of a person']",523cf34b2fc652ae207acd377a178f1bc791acf15306551b,Type:,trec,84,0.0,1.0
