regime,task_id,kv_caching,ratio,config_label,n_mc_samples,H_seq,H_seq_se,varentropy_seq,mean_length,confidence,greedy_length,cache_seq_length,kl_seq,kl_seq_se,n_kl_samples,gold,predicted_answer
sampled,121,full,,full,50,8.18740177154541,2.6698642379020185,356.40875244140625,8.899999618530273,0.5285336292745008,4,7167,,,0,Other number,Type: Other number
sampled,121,compressed,0.25,compressed@0.25,50,14.724489212036133,5.612917796601537,1575.2423095703125,12.739999771118164,0.44882706858899357,4,5375,2.957204818725586,0.7286213374206979,50,Other number,Type: Other number
sampled,121,compressed,0.5,compressed@0.5,50,5.599877834320068,2.352315987049718,276.6695251464844,8.199999809265137,0.622906724152902,4,3583,3.2998976707458496,0.7772039025036445,50,Other number,Type: Other number
sampled,121,compressed,0.75,compressed@0.75,50,13.142133712768555,4.3037155776651295,926.098388671875,10.979999542236328,0.4362068431695818,4,1791,3.69589900970459,0.837954816160025,50,Other number,Type: Other number
sampled,121,compressed,0.95,compressed@0.95,50,41.94688415527344,5.392829033120626,1454.1302490234375,30.559999465942383,0.38619262164309576,3,358,21.31846809387207,1.574919877209284,50,Other number,Type: Fact
sampled,120,full,,full,50,49.34990310668945,8.105078341501395,3284.61474609375,25.69999885559082,0.2642124246483107,3,2807,,,0,Animal,Type: Individual
sampled,120,compressed,0.25,compressed@0.25,50,51.376731872558594,7.338931264794282,2692.99560546875,29.920000076293945,0.30415175611867545,3,2105,9.612332344055176,1.5312431241873687,50,Animal,Type: Animal
sampled,120,compressed,0.5,compressed@0.5,50,28.236486434936523,5.577888212761394,1555.641845703125,19.459999084472656,0.3657674424556253,5,1403,17.166481018066406,1.9758492104761087,50,Animal,Type: Definition of something
sampled,120,compressed,0.75,compressed@0.75,50,55.72412872314453,7.541976930197082,2844.07080078125,31.459999084472656,0.2929508931182525,4,701,18.22625732421875,2.1050160401519213,50,Animal,Type: Animal name
sampled,120,compressed,0.95,compressed@0.95,50,65.22306823730469,7.363325969691788,2710.928466796875,36.29999923706055,0.2878165022577218,31,140,23.80046844482422,2.75304008985124,50,Animal,"Type: Animal Name 

This question is asking for the name of Roy Rogers' dog, which is a specific piece of information. The answer is Trigger."
sampled,121,full,,full,50,4.839092254638672,1.255018490354948,78.75357055664062,6.87999963760376,0.6141417249729095,4,7167,,,0,Other number,Type: Other number
sampled,121,compressed,0.25,compressed@0.25,50,4.993002891540527,2.6682518380193705,355.9783935546875,8.559999465942383,0.6674377682816962,4,5375,2.6558709144592285,0.6417248621060427,50,Other number,Type: Other number
sampled,121,compressed,0.5,compressed@0.5,50,8.32309341430664,3.2502144610731074,528.1947021484375,9.719999313354492,0.5523729613252378,4,3583,3.2059030532836914,0.7316700047074324,50,Other number,Type: Other number
sampled,121,compressed,0.75,compressed@0.75,50,12.276480674743652,3.4444159831303405,593.2000732421875,11.399999618530273,0.47405149574751826,4,1791,3.0137767791748047,0.8939199006042371,50,Other number,Type: Other number
sampled,121,compressed,0.95,compressed@0.95,50,42.94420623779297,6.294484851898625,1981.0269775390625,25.939998626708984,0.31742314586356474,3,358,18.848081588745117,1.8357882253144355,50,Other number,Type: Fact
sampled,122,full,,full,50,20.80021858215332,5.106088392485485,1303.60693359375,13.779999732971191,0.35124513350302294,5,11145,,,0,Definition of something,Type: Abbreviation
sampled,122,compressed,0.25,compressed@0.25,50,12.76192569732666,2.9450298272842246,433.6600341796875,13.75999927520752,0.5257811838703469,5,8358,4.878987789154053,1.2167666529152106,50,Definition of something,Type: Definition of something
sampled,122,compressed,0.5,compressed@0.5,50,14.525107383728027,4.432841414692443,982.504150390625,14.839999198913574,0.5074083350587942,5,5572,8.461915016174316,1.701901438350463,50,Definition of something,Type: Definition of something
sampled,122,compressed,0.75,compressed@0.75,50,22.94593620300293,4.689540701623934,1099.589599609375,20.19999885559082,0.4550391236503063,5,2786,8.795949935913086,2.0005187315575177,50,Definition of something,Type: Definition of something
sampled,122,compressed,0.95,compressed@0.95,50,20.82276725769043,4.102106957910852,841.3640747070312,17.440000534057617,0.43709961751378584,5,557,13.557534217834473,2.475730464531188,50,Definition of something,Type: Definition of something
sampled,123,full,,full,50,3.6750032901763916,1.9438769332800576,188.93287658691406,8.079999923706055,0.7295975826448305,5,8245,,,0,Definition of something,Type: Definition of something
sampled,123,compressed,0.25,compressed@0.25,50,4.552887916564941,1.8191629786446002,165.4676971435547,8.220000267028809,0.6811860086325574,5,6183,2.0569779872894287,1.4857041746361386,50,Definition of something,Type: Definition of something
sampled,123,compressed,0.5,compressed@0.5,50,5.438258647918701,3.0078260957484932,452.35089111328125,8.739999771118164,0.6496675682866607,5,4122,2.1124298572540283,1.602903878055436,50,Definition of something,Type: Definition of something
sampled,123,compressed,0.75,compressed@0.75,50,2.5197038650512695,1.0792529765095333,58.239349365234375,7.699999809265137,0.797063032099789,5,2061,2.0193192958831787,1.4778106290628357,50,Definition of something,Type: Definition of something
sampled,123,compressed,0.95,compressed@0.95,50,39.05908966064453,5.884381015995332,1731.2969970703125,35.55999755859375,0.4670342712726302,5,412,5.649481773376465,2.7959382160220385,50,Definition of something,Type: Definition of something
sampled,122,full,,full,50,18.147186279296875,4.270667663834529,911.9301147460938,13.139999389648438,0.38393540930907577,5,11145,,,0,Definition of something,Type: Abbreviation
sampled,122,compressed,0.25,compressed@0.25,50,18.24799346923828,5.085311741458187,1293.019775390625,11.359999656677246,0.32843106414426254,5,8358,5.284101486206055,1.0333140668816183,50,Definition of something,Type: Definition of something
sampled,122,compressed,0.5,compressed@0.5,50,18.712858200073242,4.942728392785077,1221.5281982421875,16.619998931884766,0.45820841055957084,5,5572,8.116600036621094,1.304755097425495,50,Definition of something,Type: Definition of something
sampled,122,compressed,0.75,compressed@0.75,50,24.439706802368164,5.167077174132151,1334.934326171875,20.18000030517578,0.43194347773860914,5,2786,7.290022850036621,1.4163007256092641,50,Definition of something,Type: Definition of something
sampled,122,compressed,0.95,compressed@0.95,50,19.30767250061035,4.0874477371467695,835.3614501953125,17.920000076293945,0.47386989686550257,5,557,11.702489852905273,1.6387503240310035,50,Definition of something,Type: Definition of something
sampled,124,full,,full,50,6.85770845413208,2.1691825853023317,235.2676544189453,9.539999961853027,0.6075868836659258,5,4416,,,0,Definition of something,Type: Organ of body
sampled,124,compressed,0.25,compressed@0.25,50,11.002326011657715,4.467110713313472,997.75390625,10.539999961853027,0.4850266907745496,5,3312,6.10486364364624,2.3105900315601886,50,Definition of something,Type: Organ of body
sampled,124,compressed,0.5,compressed@0.5,50,7.990822792053223,2.6165319841392036,342.3119812011719,10.359999656677246,0.5858832179238569,5,2208,8.549524307250977,3.1953600622988287,50,Definition of something,Type: Definition of something
sampled,124,compressed,0.75,compressed@0.75,50,17.869565963745117,4.454277537256322,992.0294189453125,16.479999542236328,0.4716150437754006,5,1104,26.561298370361328,3.332097834182319,50,Definition of something,Type: Definition of something
sampled,124,compressed,0.95,compressed@0.95,50,36.793949127197266,5.6255553111309595,1582.3436279296875,27.420000076293945,0.3945102269875399,5,220,29.685932159423828,3.913041595900815,50,Definition of something,Type: Definition of something
sampled,123,full,,full,50,0.6709870100021362,0.3600050337757405,6.4801812171936035,6.179999828338623,0.9275044102641617,5,8245,,,0,Definition of something,Type: Definition of something
sampled,123,compressed,0.25,compressed@0.25,50,15.362619400024414,4.577403420096649,1047.631103515625,15.179999351501465,0.49584794801027465,5,6183,0.4285247027873993,0.1992986122573029,50,Definition of something,Type: Definition of something
sampled,123,compressed,0.5,compressed@0.5,50,12.655522346496582,4.263424197598906,908.8392944335938,14.079999923706055,0.5363216064356177,5,4122,0.34319281578063965,0.23731063521353024,50,Definition of something,Type: Definition of something
sampled,123,compressed,0.75,compressed@0.75,50,8.503744125366211,3.802917645333317,723.109130859375,10.979999542236328,0.5846009910624655,5,2061,0.34279197454452515,0.26087938221137424,50,Definition of something,Type: Definition of something
sampled,123,compressed,0.95,compressed@0.95,50,40.42473602294922,5.721278471089307,1636.6513671875,32.21999740600586,0.41909598197753295,5,412,2.227612257003784,0.6814550808539619,50,Definition of something,Type: Definition of something
sampled,125,full,,full,50,3.9919819831848145,0.5017661943697043,12.588465690612793,8.539999961853027,0.7232442229596298,5,2507,,,0,Definition of something,Type: Definition of something
sampled,125,compressed,0.25,compressed@0.25,50,11.229886054992676,3.381248916936056,571.6422119140625,13.039999961853027,0.5504992159761479,5,1880,7.86049222946167,0.8080932365482824,50,Definition of something,Type: Disease and medicine
sampled,125,compressed,0.5,compressed@0.5,50,16.770959854125977,3.921828000216385,769.0367431640625,16.85999870300293,0.5018336327739004,5,1253,12.986820220947266,1.153046065112528,50,Definition of something,Type: Disease and medicine
sampled,125,compressed,0.75,compressed@0.75,50,23.017187118530273,5.003167697740977,1251.5843505859375,20.059999465942383,0.4514327097422228,5,626,25.623172760009766,2.001496174984245,50,Definition of something,Type: Disease and medicine
sampled,125,compressed,0.95,compressed@0.95,50,35.89780044555664,5.440833882765008,1480.1336669921875,28.719999313354492,0.42047051820335957,3,125,33.75617599487305,0.890601784922218,50,Definition of something,Type: Reason
sampled,124,full,,full,50,10.152754783630371,3.2205573657511133,518.5994873046875,10.899999618530273,0.5243327524895632,5,4416,,,0,Definition of something,Type: Organ of body
sampled,124,compressed,0.25,compressed@0.25,50,5.632692813873291,1.9383509188658201,187.86021423339844,9.300000190734863,0.6571679908758962,5,3312,3.8504638671875,1.0789691837637063,50,Definition of something,Type: Organ of body
sampled,124,compressed,0.5,compressed@0.5,50,13.291979789733887,3.3569169786520634,563.444580078125,14.839999198913574,0.5374915501495019,5,2208,5.440329074859619,1.5178261541200493,50,Definition of something,Type: Definition of something
sampled,124,compressed,0.75,compressed@0.75,50,29.84345054626465,5.549993621547573,1540.1214599609375,25.719999313354492,0.44741303150249845,5,1104,24.261770248413086,1.9961737080365152,50,Definition of something,Type: Definition of something
sampled,124,compressed,0.95,compressed@0.95,50,35.004207611083984,5.576412552270949,1554.81884765625,27.739999771118164,0.41700378166963514,5,220,27.236557006835938,1.9236002799722647,50,Definition of something,Type: Definition of something
sampled,125,full,,full,50,6.1117377281188965,2.5616861083617244,328.1117858886719,9.380000114440918,0.6365866555009723,5,2507,,,0,Definition of something,Type: Definition of something
sampled,125,compressed,0.25,compressed@0.25,50,6.001297473907471,1.8964135301520473,179.8192138671875,8.960000038146973,0.6285991979688292,5,1880,7.113054275512695,0.8210318181775667,50,Definition of something,Type: Disease and medicine
sampled,125,compressed,0.5,compressed@0.5,50,11.930107116699219,3.593475193297395,645.6531982421875,12.880000114440918,0.5262241822513191,5,1253,12.098628997802734,1.2297548772440257,50,Definition of something,Type: Disease and medicine
sampled,125,compressed,0.75,compressed@0.75,50,15.386993408203125,4.376377712762648,957.6340942382812,14.819999694824219,0.48691481804914905,5,626,24.04481315612793,2.1482792555358405,50,Definition of something,Type: Disease and medicine
sampled,125,compressed,0.95,compressed@0.95,50,40.078208923339844,4.397881986456308,967.0682983398438,36.380001068115234,0.46598164347206894,3,125,33.351009368896484,0.8661571863607523,50,Definition of something,Type: Reason
sampled,126,full,,full,50,10.283571243286133,3.826057796442541,731.9359130859375,9.220000267028809,0.4615776360523694,4,9066,,,0,Individual,Type: Equivalent term
sampled,126,compressed,0.25,compressed@0.25,50,20.906713485717773,7.538909810629949,2841.758056640625,12.579999923706055,0.31602247567293157,4,6799,7.8352274894714355,1.4146705357111864,50,Individual,Type: Equivalent term
sampled,126,compressed,0.5,compressed@0.5,50,27.847110748291016,8.34424682509602,3481.32275390625,13.699999809265137,0.24440812392667813,4,4533,6.856547832489014,1.6229408716135985,50,Individual,Type: Equivalent term
sampled,126,compressed,0.75,compressed@0.75,50,25.25145149230957,6.348646317018593,2015.2655029296875,14.299999237060547,0.2940562648046089,4,2266,11.344569206237793,1.7493871869272268,50,Individual,Type: Expression abbreviated
sampled,126,compressed,0.95,compressed@0.95,50,47.44015884399414,7.154440614598216,2559.301025390625,21.85999870300293,0.22218275743505989,4,453,20.69365882873535,2.3725561799772916,50,Individual,Type: Expression abbreviated
sampled,127,full,,full,50,6.470660209655762,2.072978825491833,214.862060546875,9.539999961853027,0.6249158017975869,5,2615,,,0,Weight,Type: Element and substance
sampled,127,compressed,0.25,compressed@0.25,50,36.45814895629883,5.172115506114857,1337.5389404296875,22.799999237060547,0.33009617379037653,4,1961,4.441511631011963,0.48961898782100277,50,Weight,Type: Atomic weight
sampled,127,compressed,0.5,compressed@0.5,50,34.3203125,5.46976084407776,1495.9141845703125,20.719999313354492,0.3172328774268032,4,1307,29.87961769104004,0.5135406163987052,50,Weight,Type: Atomic weight
sampled,127,compressed,0.75,compressed@0.75,50,35.478851318359375,4.922310496606243,1211.45703125,23.81999969482422,0.35614671347698335,4,653,31.951995849609375,0.9600572775601928,50,Weight,Type: Atomic weight
sampled,127,compressed,0.95,compressed@0.95,50,39.734397888183594,6.045285441914116,1827.2738037109375,27.239999771118164,0.36382627650814525,58,130,32.03947830200195,1.4849516766324733,50,Weight,"Type: Element property

Category: Chemistry

The question is asking for a specific property of an element, which is a fundamental concept in chemistry. The answer would be a numerical value, which is a characteristic of the element silver. 

Therefore, the answer is: 107.8682"
sampled,126,full,,full,50,6.622581481933594,1.7821758661453964,158.8075408935547,7.659999847412109,0.5492112973387477,4,9066,,,0,Individual,Type: Equivalent term
sampled,126,compressed,0.25,compressed@0.25,50,12.149356842041016,5.391418872702945,1453.369873046875,9.4399995803833,0.40979997436328197,4,6799,4.985036373138428,0.8328826244955068,50,Individual,Type: Equivalent term
sampled,126,compressed,0.5,compressed@0.5,50,24.30312728881836,6.757996565412341,2283.52587890625,16.440000534057617,0.3589133844848956,4,4533,3.993077278137207,0.8708088361832376,50,Individual,Type: Equivalent term
sampled,126,compressed,0.75,compressed@0.75,50,23.917749404907227,5.896262016033442,1738.2952880859375,13.920000076293945,0.30392155016602873,4,2266,8.964510917663574,0.8510827741340641,50,Individual,Type: Expression abbreviated
sampled,126,compressed,0.95,compressed@0.95,50,44.276329040527344,7.610653447532446,2896.102294921875,21.34000015258789,0.23736768753125187,4,453,19.056581497192383,1.3171259855520299,50,Individual,Type: Expression abbreviated
sampled,127,full,,full,50,7.000058650970459,1.9130241922303528,182.9830780029297,10.039999961853027,0.6167608084066871,5,2615,,,0,Weight,Type: Element and substance
sampled,127,compressed,0.25,compressed@0.25,50,43.283531188964844,5.662478011132802,1603.182861328125,25.799999237060547,0.31259003616370046,4,1961,4.709589004516602,0.5855248546976891,50,Weight,Type: Atomic weight
sampled,127,compressed,0.5,compressed@0.5,50,47.70836639404297,6.1722515707904355,1904.83447265625,25.920000076293945,0.27920553460361397,4,1307,29.60328483581543,0.9189649265640571,50,Weight,Type: Atomic weight
sampled,127,compressed,0.75,compressed@0.75,50,38.8681640625,12.089417020942326,7307.7001953125,22.03999900817871,0.2945269592179808,4,653,31.80974578857422,1.2824303823392813,50,Weight,Type: Atomic weight
sampled,127,compressed,0.95,compressed@0.95,50,50.254661560058594,5.172921202718175,1337.9556884765625,36.47999954223633,0.3848598534230896,58,130,32.277950286865234,1.6833351563295873,50,Weight,"Type: Element property

Category: Chemistry

The question is asking for a specific property of an element, which is a fundamental concept in chemistry. The answer would be a numerical value, which is a characteristic of the element silver. 

Therefore, the answer is: 107.8682"
sampled,128,full,,full,50,49.08988571166992,8.75367194158757,3831.338623046875,27.559999465942383,0.29094118949638936,7,9281,,,0,Individual,Type: Manner of an action
sampled,128,compressed,0.25,compressed@0.25,50,40.04220199584961,8.087638257125809,3270.49462890625,24.959999084472656,0.32890550243356015,3,6960,11.661412239074707,2.13055584026248,50,Individual,Type: Reason
sampled,128,compressed,0.5,compressed@0.5,50,45.46099090576172,5.6854688165587985,1616.227783203125,33.0,0.3848569514413547,3,4640,13.729222297668457,2.1329977168890517,50,Individual,Type: Event
sampled,128,compressed,0.75,compressed@0.75,50,58.693016052246094,5.766456367906441,1662.6009521484375,42.86000061035156,0.38704885922724375,55,2320,17.927249908447266,2.184445551659291,50,Individual,"Type: Event 

Note: This question is a historical event, and the answer is a matter of debate and controversy. The official investigation concluded that Lee Harvey Oswald acted alone in the assassination of President John F. Kennedy, but various conspiracy theories have been proposed over the years."
sampled,128,compressed,0.95,compressed@0.95,50,62.248470306396484,6.502024174007276,2113.81591796875,43.099998474121094,0.36747547941915987,46,464,32.40614700317383,2.52381406826491,50,Individual,"Type: Event 

Note: This question is about a historical event, specifically the assassination of John F. Kennedy. The answer would be a description of the event, the circumstances surrounding it, and possibly the perpetrator(s) involved."
sampled,129,full,,full,50,2.9509716033935547,1.123234597082465,63.08279800415039,6.819999694824219,0.7408771252462046,5,7162,,,0,Element and substance,Type: Definition of something
sampled,129,compressed,0.25,compressed@0.25,50,3.4165453910827637,1.8251535011429518,166.55926513671875,7.619999885559082,0.7328726624420894,5,5371,1.1971251964569092,0.5161840563907621,50,Element and substance,Type: Definition of something
sampled,129,compressed,0.5,compressed@0.5,50,13.516630172729492,4.0716762350758255,828.9273681640625,13.059999465942383,0.4880280342491067,5,3581,1.9834622144699097,0.8369489992343236,50,Element and substance,Type: Definition of something
sampled,129,compressed,0.75,compressed@0.75,50,31.971420288085938,6.261717336634276,1960.4552001953125,20.8799991607666,0.345989855772499,5,1790,3.3991355895996094,0.9705738250152265,50,Element and substance,Type: Definition of something
sampled,129,compressed,0.95,compressed@0.95,50,39.44886016845703,7.098845568008752,2519.680419921875,25.239999771118164,0.3384582751426301,5,358,4.8993821144104,1.445909768904842,50,Element and substance,Type: Description of something
sampled,128,full,,full,50,55.179656982421875,10.592894969182174,5610.47119140625,30.959999084472656,0.2907218237631625,7,9281,,,0,Individual,Type: Manner of an action
sampled,128,compressed,0.25,compressed@0.25,50,36.65248107910156,6.554813578942387,2148.279052734375,26.079999923706055,0.377516981799767,3,6960,11.453845024108887,2.111377666220343,50,Individual,Type: Reason
sampled,128,compressed,0.5,compressed@0.5,50,41.48691940307617,5.905960641060013,1744.0185546875,32.099998474121094,0.40826351193265115,3,4640,13.975979804992676,2.2651300644740853,50,Individual,Type: Event
sampled,128,compressed,0.75,compressed@0.75,50,76.23133850097656,5.939486304268556,1763.8748779296875,47.36000061035156,0.3276859235802302,64,2320,19.22827911376953,2.5557600004083914,50,Individual,"Type: Event 

Note: This question is a historical event, but the answer is not a person, but rather a complex and disputed topic. The assassination of John F. Kennedy is a well-known event, and the question is asking for the identity of the person or people responsible for his death. However, the answer"
sampled,128,compressed,0.95,compressed@0.95,50,65.79317474365234,8.123795583808102,3299.802734375,42.65999984741211,0.34334514713980296,46,464,34.645748138427734,3.477347699250734,50,Individual,"Type: Event 

Note: This question is about a historical event, specifically the assassination of John F. Kennedy. The answer would be a description of the event, the circumstances surrounding it, and possibly the perpetrator(s) involved."
sampled,130,full,,full,50,1.8655223846435547,1.1465515844865735,65.7290267944336,4.880000114440918,0.7672245715454078,3,10074,,,0,Other entity,Type: Price
sampled,130,compressed,0.25,compressed@0.25,50,2.2500057220458984,1.2741524665661643,81.17322540283203,5.559999942779541,0.755405245317082,3,7555,0.0910063162446022,0.089056315960265,50,Other entity,Type: Price
sampled,130,compressed,0.5,compressed@0.5,50,13.222331047058105,3.9986157883267865,799.4464111328125,10.09999942779541,0.40356087962777804,4,5037,2.7866671085357666,0.08505721676891134,50,Other entity,Type: Other number
sampled,130,compressed,0.75,compressed@0.75,50,34.73551559448242,5.9312430024985066,1758.982177734375,21.19999885559082,0.321197415698931,3,2518,1.9394792318344116,0.14417906044550044,50,Other entity,Type: Price
sampled,130,compressed,0.95,compressed@0.95,50,50.49909973144531,6.242431159199414,1948.3973388671875,26.53999900817871,0.2674322950838292,3,503,2.505897045135498,0.11447094462855652,50,Other entity,Type: Price
sampled,129,full,,full,50,2.0483145713806152,1.1254405875537283,63.33082580566406,6.639999866485596,0.8074914463943854,5,7162,,,0,Element and substance,Type: Definition of something
sampled,129,compressed,0.25,compressed@0.25,50,8.403911590576172,3.971364941925273,788.5869750976562,10.279999732971191,0.5674239100069445,5,5371,0.46060308814048767,0.24732209294560925,50,Element and substance,Type: Definition of something
sampled,129,compressed,0.5,compressed@0.5,50,10.49161434173584,3.8372792332670422,736.235595703125,11.15999984741211,0.5211935635248108,5,3581,0.7348344922065735,0.334916305905012,50,Element and substance,Type: Definition of something
sampled,129,compressed,0.75,compressed@0.75,50,45.32992935180664,7.72235840504295,2981.740966796875,26.719999313354492,0.308538100500657,5,1790,2.013620615005493,0.4275860812427816,50,Element and substance,Type: Definition of something
sampled,129,compressed,0.95,compressed@0.95,50,24.659826278686523,4.689696100145376,1099.6624755859375,21.479999542236328,0.45123890577088527,5,358,2.8724029064178467,0.8140056568295985,50,Element and substance,Type: Description of something
sampled,131,full,,full,50,19.749099731445312,4.718622204395315,1113.269775390625,14.539999961853027,0.3900524496365918,4,3227,,,0,Country,Type: Other location
sampled,131,compressed,0.25,compressed@0.25,50,13.44386100769043,3.6521312605300245,666.9031372070312,11.479999542236328,0.44409244034616757,3,2420,6.104277610778809,0.8134355059792358,50,Country,Type: Country
sampled,131,compressed,0.5,compressed@0.5,50,10.395675659179688,3.3367384138088347,556.691162109375,11.059999465942383,0.5212565252797875,3,1613,10.776041984558105,1.3539052356819627,50,Country,Type: Country
sampled,131,compressed,0.75,compressed@0.75,50,16.33951187133789,4.723001757936233,1115.3372802734375,12.960000038146973,0.4173226690606176,3,806,13.4703369140625,1.6103927682910348,50,Country,Type: Country
sampled,131,compressed,0.95,compressed@0.95,50,48.867088317871094,5.455286104722189,1488.00732421875,29.34000015258789,0.3152252642330409,9,161,24.42690086364746,2.5249018583959355,50,Country,"Type: Country of origin

Answer: France"
sampled,132,full,,full,50,18.81026840209961,6.886156430885447,2370.95751953125,10.039999961853027,0.2729043466703491,4,4297,,,0,City,Type: Other location
sampled,132,compressed,0.25,compressed@0.25,50,16.55504608154297,4.515672307278147,1019.5648193359375,11.9399995803833,0.38248635200191555,3,3222,4.030299186706543,1.001070403375631,50,City,Type: City
sampled,132,compressed,0.5,compressed@0.5,50,29.190507888793945,4.983687256627867,1241.85693359375,16.979999542236328,0.3037357785465024,4,2148,5.125180721282959,1.1772105748543156,50,City,Type: Other location
sampled,132,compressed,0.75,compressed@0.75,50,32.181636810302734,5.090039868151821,1295.42529296875,20.739999771118164,0.34111495937365305,12,1074,8.367920875549316,1.6821800183862048,50,City,"Type: Equivalent term 

Answer: Ulaanbaatar"
sampled,132,compressed,0.95,compressed@0.95,50,52.484519958496094,5.822657665117902,1695.1671142578125,35.540000915527344,0.35929152784767654,12,214,30.854496002197266,3.130173354543193,50,City,"Type: Geographic question

Answer: Ulaanbaatar"
sampled,133,full,,full,50,16.968008041381836,5.339850322325875,1425.7000732421875,15.460000038146973,0.4673118205937817,7,3713,,,0,Group or organization of person,Type: Group or organization of person
sampled,133,compressed,0.25,compressed@0.25,50,39.27329635620117,6.879327828152072,2366.257568359375,29.84000015258789,0.4016110219211954,7,2784,4.470975399017334,0.9503091810946854,50,Group or organization of person,Type: Group or organization of person
sampled,133,compressed,0.5,compressed@0.5,50,46.17888641357422,6.009138548390276,1805.4873046875,32.7599983215332,0.3764129078452007,4,1856,10.843878746032715,1.3313871357806735,50,Group or organization of person,Type: Other entity
sampled,133,compressed,0.75,compressed@0.75,50,50.455604553222656,7.953675693115102,3163.0478515625,32.68000030517578,0.34295016675662926,4,928,18.183740615844727,1.8212366048913287,50,Group or organization of person,Type: Other entity
sampled,133,compressed,0.95,compressed@0.95,50,55.91743850708008,5.990074798677392,1794.0498046875,38.89999771118164,0.36921514195044314,10,185,55.89432144165039,2.7386113388777327,50,Group or organization of person,"Type: Invention, book and other creative piece"
sampled,134,full,,full,50,9.892754554748535,3.822312391927742,730.5036010742188,8.559999465942383,0.4488496885704735,3,7860,,,0,Date,Type: Date
sampled,134,compressed,0.25,compressed@0.25,50,13.408002853393555,4.876111401756911,1188.8231201171875,10.420000076293945,0.4098714749452832,3,5895,2.185187339782715,0.8852280455492546,50,Date,Type: Date
sampled,134,compressed,0.5,compressed@0.5,50,10.44708251953125,3.574960561681503,639.0171508789062,9.819999694824219,0.4783512500791076,3,3930,2.6381683349609375,0.982479690458325,50,Date,Type: Date
sampled,134,compressed,0.75,compressed@0.75,50,15.462133407592773,4.128668763865509,852.2952880859375,14.479999542236328,0.47703699879394096,3,1965,3.24417781829834,1.1235981323682962,50,Date,Type: Date
sampled,134,compressed,0.95,compressed@0.95,50,45.615966796875,6.016106920631377,1809.6771240234375,30.81999969482422,0.3584697256168623,4,393,7.6148271560668945,1.1537242789826616,50,Date,Type: Historical Date
sampled,135,full,,full,50,6.765660285949707,2.415431701111496,291.71551513671875,8.739999771118164,0.5847520705148872,5,8811,,,0,Definition of something,Type: Definition of something
sampled,135,compressed,0.25,compressed@0.25,50,16.567842483520508,3.8237443047113517,731.051025390625,15.239999771118164,0.47069721066361225,5,6608,3.969794273376465,0.5000307836593,50,Definition of something,Type: Disease and medicine
sampled,135,compressed,0.5,compressed@0.5,50,16.79994010925293,5.749436750605989,1652.8011474609375,14.65999984741211,0.451885329877796,5,4405,2.650956153869629,0.6865387456063569,50,Definition of something,Type: Definition of something
sampled,135,compressed,0.75,compressed@0.75,50,22.123815536499023,5.421975638475218,1469.8909912109375,20.53999900817871,0.47397770585576815,5,2202,5.054824352264404,1.1554155957812795,50,Definition of something,Type: Definition of something
sampled,135,compressed,0.95,compressed@0.95,50,63.70315170288086,12.40517037178954,7694.41259765625,49.71999740600586,0.41144228124261506,39,440,16.621400833129883,1.7162124378514267,50,Definition of something,"Type: Chemical compound

Description: Amitriptyline is a tricyclic antidepressant (TCA) medication used to treat major depressive disorder, chronic pain, and certain other conditions."
sampled,136,full,,full,50,18.794357299804688,7.285220886107367,2653.72216796875,9.760000228881836,0.2632213975501011,3,9828,,,0,Reason,Type: Reason
sampled,136,compressed,0.25,compressed@0.25,50,3.4078733921051025,1.5234928876149312,116.05152893066406,5.579999923706055,0.6548652540261939,3,7371,2.3856561183929443,0.8057603872341592,50,Reason,Type: Reason
sampled,136,compressed,0.5,compressed@0.5,50,19.182104110717773,5.855354662414246,1714.2589111328125,14.4399995803833,0.3982094589866742,5,4914,3.6866531372070312,0.9870456857668827,50,Reason,Type: Description of something
sampled,136,compressed,0.75,compressed@0.75,50,35.42338180541992,6.632048873886938,2199.20361328125,25.619998931884766,0.38351483205182557,5,2457,5.466841220855713,1.2556263148831157,50,Reason,Type: Description of something
sampled,136,compressed,0.95,compressed@0.95,50,53.55542755126953,5.718708589330943,1635.181396484375,35.619998931884766,0.3526914930101348,57,491,11.515176773071289,2.1236098106595964,50,Reason,"Type: Scientific/Environmental Question

This question is about a specific phenomenon related to the moon's appearance, which is a topic in the field of astronomy. The correct answer would involve explaining the scientific reasons behind the moon's color change, possibly due to atmospheric conditions or other celestial factors."
sampled,137,full,,full,50,20.086387634277344,5.152025731751055,1327.16845703125,14.239999771118164,0.376165395897944,3,10798,,,0,Individual,Type: Individual
sampled,137,compressed,0.25,compressed@0.25,50,32.832115173339844,5.398454685211431,1457.1656494140625,23.739999771118164,0.3834240728841267,3,8098,5.31471586227417,0.9262287947766672,50,Individual,Type: Individual
sampled,137,compressed,0.5,compressed@0.5,50,53.07020568847656,6.153166264462955,1893.07275390625,35.18000030517578,0.3514683269219035,6,5399,10.971562385559082,1.2041542624568369,50,Individual,Type: Description of a person
sampled,137,compressed,0.75,compressed@0.75,50,52.03886032104492,5.682747198552496,1614.6807861328125,34.119998931884766,0.34743817666981697,5,2699,15.69134521484375,1.2795100609583927,50,Individual,Type: Definition of something
